Date,Open,High,Low,Close,Volume
2024-06-24,3597.8476118252383,3643.4258585651314,3581.363918973201,3605.451904296875,1702154
2024-06-25,3605.6406325261373,3634.593352796922,3582.875033532891,3625.90283203125,1338808
2024-06-26,3631.6179924136177,3652.8248194664434,3628.3117983770853,3642.339599609375,1639845
2024-06-27,3618.865541478185,3723.7191241208575,3606.679947095457,3716.3037109375,4526556
2024-06-28,3700.8591386940006,3740.722345851188,3682.013879060851,3687.96484375,2731571
2024-07-01,3668.9307461619287,3780.113282123888,3668.9307461619287,3757.91455078125,2658723
2024-07-02,3772.462155624164,3800.61185331036,3762.023982045802,3794.944091796875,2307449
2024-07-03,3797.399960989219,3803.162277059337,3735.9992153513335,3745.681640625,1821198
2024-07-04,3778.3661175753045,3823.2358967427767,3761.598989570618,3798.297607421875,2518001
2024-07-05,3787.953678275629,3803.7761780539627,3767.171887521997,3789.654052734375,1668616
2024-07-08,3799.2892844506714,3808.027083028784,3757.7729794930797,3772.083984375,1758882
2024-07-09,3764.3379893103715,3785.072502499781,3754.9862757638116,3764.810302734375,1305801
2024-07-10,3763.110464235507,3781.6252453420952,3685.9344858860404,3692.6884765625,2669716
2024-07-11,3713.3281952652137,3759.6149115124776,3679.8884965924376,3706.432373046875,4872189
2024-07-12,3759.614896256505,3967.3857582493197,3751.396688713167,3952.271728515625,13509164
2024-07-15,4001.156311371623,4005.2180225102193,3926.8610373129627,3938.338623046875,4848030
2024-07-16,3940.9831443093085,3962.284294879995,3915.3836649055647,3947.076171875,2029521
2024-07-18,3929.6479414580676,4085.5113814437846,3929.6479414580676,4076.58447265625,5613364
2024-07-19,4087.8036289679508,4126.954757675217,4057.363435693197,4073.601318359375,3903354
2024-07-22,4071.282329598796,4090.2187458114163,4038.1907573413023,4059.352294921875,1896386
2024-07-23,4055.2336119896318,4129.748596183281,4039.4215192139973,4073.5546875,2365208
2024-07-24,4059.4949095439492,4108.350964066985,4041.126675185908,4077.247802734375,1809793
2024-07-25,4066.5957262823526,4112.043129044065,4046.902036678233,4092.63330078125,2810342
2024-07-26,4118.670068060141,4187.26741308513,4106.408555000571,4154.50732421875,3552210
2024-07-29,4180.214323934273,4195.363458517048,4138.5542038316435,4148.1171875,1746803
2024-07-30,4157.584736158652,4164.117706946695,4097.177294216961,4133.2041015625,1797906
2024-07-31,4118.670417762799,4179.266948047126,4113.936313834336,4152.140625,2330091
2024-08-01,4165.443616342355,4184.285259071731,4132.920227203137,4163.26611328125,2202244
2024-08-02,4132.872913485503,4164.11800080395,4042.9249348414887,4055.28076171875,2811282
2024-08-05,4013.5736879846177,4013.5736879846177,3891.907205581687,3934.087890625,2787771
2024-08-06,3949.1424451879575,4031.799717033467,3939.531844107783,3949.379150390625,2203067
2024-08-07,4003.1584593448297,4019.2072572996026,3957.994920939523,3977.07373046875,1237666
2024-08-08,3958.6580478204482,4006.945912072743,3938.7748095989155,3950.6572265625,2441283
2024-08-09,3992.74326394149,4027.44415336694,3981.901980990388,4003.868408203125,1302536
2024-08-12,4005.052443408008,4013.573831585472,3963.7238032102878,3972.529052734375,936912
2024-08-13,3988.956789854147,4008.8400304397005,3960.5521604462133,3973.760498046875,1495593
2024-08-14,3985.1689766880017,4077.2001486736017,3965.42766940822,4066.832275390625,3226545
2024-08-16,4118.670675923561,4191.575880991633,4095.0949293450403,4181.2080078125,3457058
2024-08-19,4185.894947757169,4255.249574521071,4156.87498137627,4251.2255859375,2055210
2024-08-20,4265.427758595415,4322.237007322546,4260.693654534821,4282.75439453125,2212298
2024-08-21,4277.736579801988,4317.503055311436,4253.639804359008,4309.455078125,1896990
2024-08-22,4317.5030108146375,4318.402675534502,4258.042847258311,4262.58740234375,1829872
2024-08-23,4260.693506184104,4266.374430859017,4218.086571122263,4226.51318359375,1809253
2024-08-26,4250.279233485934,4310.070883859805,4246.491949695793,4263.01416015625,1844164
2024-08-27,4265.427753015881,4270.161857070282,4248.195429331919,4257.9951171875,930697
2024-08-28,4259.510267771518,4319.8700965173775,4220.2643589002255,4266.421875,1848058
2024-08-29,4222.821074859477,4313.715878264525,4222.821074859477,4271.8662109375,2133641
2024-08-30,4260.694311007412,4348.038544383064,4249.1429103938235,4311.5859375,3637222
2024-09-02,4332.652505910395,4344.014356887433,4272.055967366194,4280.62451171875,1216500
2024-09-03,4280.62427113772,4313.6210706253505,4256.811818932973,4272.38720703125,1717263
2024-09-04,4238.869372185236,4248.384735865379,4200.759836723105,4241.046875,1265505
2024-09-05,4242.704111797141,4259.746886626945,4217.281880213047,4237.9228515625,1688793
2024-09-06,4236.029155230157,4278.636091754635,4203.884403748528,4219.74365234375,1649179
2024-09-09,4218.086138893528,4251.461567938645,4194.88903218132,4212.92578125,1184938
2024-09-10,4206.20399246566,4298.519014859862,4204.310350980651,4268.1259765625,1385591
2024-09-11,4281.00383317773,4307.420045613886,4233.473235852587,4241.142578125,1325919
2024-09-12,4270.398636628928,4291.5601745835365,4195.6469473824145,4277.45263671875,2742216
2024-09-13,4289.098667337487,4305.194622601226,4265.428144890812,4282.09228515625,1458786
2024-09-16,4286.258044672285,4304.2947971775275,4255.43921052289,4273.2392578125,1155120
2024-09-17,4273.238899164255,4294.589522896417,4228.501617164474,4266.04296875,1699364
2024-09-18,4257.9000607847665,4257.9000607847665,4091.2124529893836,4115.02490234375,2961779
2024-09-19,4156.591210999933,4187.031875012309,4054.097841081827,4067.684814453125,2927551
2024-09-20,4087.3312291065054,4100.397635485621,4002.6855294157867,4057.032958984375,5447908
2024-09-23,4071.329248327135,4080.2292709651647,4026.8286728221638,4041.50439453125,1702319
2024-09-24,4025.550824249018,4062.8083176204914,4014.5204536730093,4044.15576171875,3012026
2024-09-25,4026.2141547688016,4061.4832351175246,4014.5208235861746,4047.4228515625,2713073
2024-09-26,4033.457080163439,4087.236322972992,4033.457080163439,4064.228759765625,3964251
2024-09-27,4104.468833102264,4145.182134099588,4071.377255854054,4079.567626953125,3012477
2024-09-30,4058.925803968104,4070.145722382854,4033.5035742219807,4041.50439453125,2503416
2024-10-01,4029.24305749041,4067.3054384533193,4017.313485300845,4059.872802734375,1823365
2024-10-03,4035.9187010687683,4051.4464707512293,3986.1158312368952,4007.656005859375,3350119
2024-10-04,4000.3180287251416,4069.4359496948305,3999.4183640057563,4026.118896484375,2965463
2024-10-07,4046.61726791575,4068.7256257487174,4004.4837429065424,4045.623291015625,1472619
2024-10-08,4045.3869945057163,4051.825191579924,3980.3878333935318,4027.06591796875,1541867
2024-10-09,4033.457129138987,4066.5958614206456,4020.8645957979184,4026.7822265625,1082504
2024-10-10,4027.0659888752402,4065.5070098395613,3975.322319205254,4002.590576171875,2378875
2024-10-11,3922.6785983438544,4016.36670200166,3893.753407653234,3928.549072265625,5759183
2024-10-14,3919.837957643063,3943.8871125530773,3902.9847329926533,3916.666015625,2137590
2024-10-15,3911.364023062213,3948.1957233726384,3877.231316907688,3897.871826171875,2759474
2024-10-16,3867.7632605900644,3896.1678867388287,3850.9098028436433,3877.18408203125,2359151
2024-10-17,3894.084306291897,3910.322652467529,3875.290052564961,3890.486572265625,2522659
2024-10-18,3881.944647481302,3935.238244757566,3872.4533402747466,3913.313232421875,2361000
2024-10-21,3922.3779276034525,3929.35413147785,3862.9622484885167,3872.311279296875,1595450
2024-10-22,3859.1654759681237,3881.75483326371,3802.5499216715493,3811.234375,1928049
2024-10-23,3796.143361546141,3904.2965301967497,3791.919544419266,3859.40283203125,1966476
2024-10-24,3800.319338767848,3871.504141566946,3800.319338767848,3841.986083984375,2676744
2024-10-25,3850.670942439126,3883.8430156937015,3827.5595160672574,3851.1455078125,1759676
2024-10-28,3861.965120390014,3923.7061156513423,3844.9282715296536,3882.751220703125,1532534
2024-10-29,3887.4970090191655,3894.757766071196,3853.565587028902,3867.94482421875,1445885
2024-10-30,3867.7076804676617,3898.079863479923,3853.518222560894,3876.86669921875,1935002
2024-10-31,3862.962154926698,3870.839986500922,3758.557772361112,3766.577880859375,3740372
2024-11-01,3786.889338989994,3795.5262896074955,3773.791288560614,3781.526611328125,154895
2024-11-04,3764.5373521831416,3788.834960428504,3714.1859193893415,3762.49658203125,2269192
2024-11-05,3740.619360687802,3783.235239462336,3740.619360687802,3769.33056640625,967590
2024-11-06,3799.9400361634475,3938.7026764053235,3773.032086197068,3929.069091796875,3792017
2024-11-07,3957.5907627391994,3991.8540128312807,3877.246703910295,3939.746826171875,3724349
2024-11-08,3943.6382119110012,3957.6378902806014,3908.1880861984155,3936.045166015625,1648039
2024-11-11,3918.201520379155,4018.903916361986,3908.1879134815194,3985.115234375,1406487
2024-11-12,4001.535517651541,4003.4337792823057,3952.5130037256044,3983.881591796875,1587640
2024-11-13,3965.5632315109633,3983.264427096759,3920.9063521955636,3939.224853515625,1098813
2024-11-14,3924.655300859059,3948.383567490613,3907.049112395529,3935.000732421875,1825432
2024-11-18,3998.687803877484,3998.687803877484,3787.2214288591285,3815.031005859375,3313944
2024-11-19,3815.4104775297365,3921.9504005395133,3809.9057047468586,3834.06103515625,1776233
2024-11-21,3839.1386042394874,3884.2698145282143,3819.3018656674813,3865.6669921875,2384347
2024-11-22,3863.9112312507355,4038.504015740722,3847.776008717878,4028.680419921875,3096553
2024-11-25,4062.2794137366227,4107.932693294498,4035.8937655385084,4095.593994140625,4052167
2024-11-26,4101.241378290607,4144.474563456407,4090.7536685314544,4131.28173828125,2060669
2024-11-27,4137.2131813248125,4154.724363536381,4104.088151292946,4112.15576171875,1558993
2024-11-28,4099.2955217974695,4119.179995477792,4017.670281030027,4028.96484375,2558544
2024-11-29,4005.3318228209696,4080.028599301392,3982.2203960362835,4053.59521484375,2017425
2024-12-02,4052.7887143565185,4070.063081139091,4014.870751663582,4059.100341796875,1670944
2024-12-03,4094.882078988639,4104.990228133534,4048.469681005338,4083.8720703125,2010905
2024-12-04,4094.1224503683907,4163.789012881952,4070.8687487593297,4132.89453125,3302642
2024-12-05,4176.934278953506,4260.647793669346,4138.209931031042,4236.966796875,3746747
2024-12-06,4226.4788315167725,4237.868399443609,4188.276322428843,4219.3603515625,1842087
2024-12-09,4205.07650413352,4242.0448686697655,4190.934085246633,4225.67236328125,2066639
2024-12-10,4200.994991803812,4265.20359458783,4187.659890094591,4207.0693359375,2087828
2024-12-11,4206.405086397892,4222.350297163338,4182.819095248504,4202.22900390625,1635256
2024-12-12,4204.695866937232,4256.850779252977,4200.852073349761,4228.32958984375,1914642
2024-12-13,4209.347069742307,4266.247172902569,4170.859544659024,4246.3154296875,1967048
2024-12-16,4232.1737900519,4247.359881247422,4173.327686669254,4190.60205078125,1646224
2024-12-17,4185.666159565598,4207.44889332409,4098.346139910261,4108.31201171875,3225027
2024-12-18,4092.366754522636,4140.107840205238,4071.3908747482337,4126.677734375,1575404
2024-12-19,4064.177865984916,4142.006587379303,4045.1952510106753,4054.591552734375,3015763
2024-12-20,4108.7866456248585,4159.090570831168,3941.2650833812017,3958.159423828125,4116989
2024-12-23,3986.3959798160035,4002.4839296244636,3905.577598089669,3946.769775390625,2195338
2024-12-24,3946.7698461523696,4003.433132047045,3946.7698461523696,3966.8916015625,1181886
2024-12-26,3966.8918629397335,3986.3017716323247,3932.390868416551,3957.02099609375,1208464
2024-12-27,3951.2310760757846,3968.2681573970385,3936.2822676568094,3952.987060546875,858100
2024-12-30,3939.841838395195,3985.6846693501766,3902.8257382512747,3947.244873046875,1527169
2024-12-31,3924.655743120756,3929.3541258203386,3826.942776465206,3886.500732421875,1555429
2025-01-01,3886.1205985527304,3923.706266508262,3877.6259252343875,3903.252685546875,763161
2025-01-02,3910.4187239006465,3970.21396166903,3888.541445300585,3963.332763671875,1720835
2025-01-03,3967.31925896288,3967.31925896288,3884.1278097948166,3891.341064453125,1791953
2025-01-06,3896.656302584134,3938.560332599053,3859.545197490021,3886.6904296875,2085593
2025-01-07,3905.6256161656233,3929.7334436078268,3807.4853613249484,3823.38330078125,2669054
2025-01-08,3829.6473413152235,3916.113240154538,3813.3698426153405,3899.408447265625,2181277
2025-01-09,3892.3851104960186,3927.2656647049257,3820.535960823577,3833.396728515625,2392472
2025-01-10,3986.3490838137277,4078.41476503514,3957.875161786487,4048.659423828125,7894300
2025-01-13,4029.060163870238,4103.045093599212,4012.3553694421994,4072.815185546875,4003771
2025-01-14,4083.1605246383615,4094.4550879803073,4004.4299428133863,4017.7177734375,3441709
2025-01-15,4003.43315943906,4039.9274190172896,3993.420016264204,4033.42578125,1653474
2025-01-16,4043.2968742708517,4075.567318807286,3978.613708278282,3992.328369140625,2637705
2025-01-17,4020.939695681563,4021.6165011799776,3963.08887255939,3986.52880859375,1761466
2025-01-20,4007.3102701570856,4007.3102701570856,3932.2061048226974,3941.58203125,1287799
2025-01-21,3958.497734138814,3973.673232978695,3895.3790145716716,3901.03369140625,1971591
2025-01-22,3914.7106117823487,4024.0807657149944,3909.1043123511595,4017.749755859375,2409223
2025-01-23,4028.7691913739204,4051.339285916404,4001.7526640783626,4006.97265625,1822998
2025-01-24,3966.9073539751175,4038.4354105526413,3966.9073539751175,4013.642333984375,1910099
2025-01-27,3964.9736206923685,4017.508165667767,3906.05968881061,3929.3544921875,1551782
2025-01-28,3934.816117007367,3964.9738425768846,3893.735817565749,3905.3349609375,2468272
2025-01-29,3918.5772926221866,3970.6285432095738,3918.5772926221866,3962.84716796875,1217089
2025-01-30,3962.943972286711,3991.941831258984,3922.927021299046,3963.0888671875,1531251
2025-01-31,3972.706388892682,3990.5402596455497,3948.783156988766,3975.026123046875,1492943
2025-02-01,3975.606564509793,3997.741503018046,3920.5106310847846,3937.087646484375,437172
2025-02-03,3896.2490630112698,3940.80920259535,3865.12474024913,3932.738037109375,1265713
2025-02-04,3947.285364884988,3981.2613328675334,3930.2250514324437,3969.855224609375,2547132
2025-02-05,4011.3703550712034,4011.3703550712034,3939.8423053663196,3954.43798828125,1693912
2025-02-06,3968.259986916976,4001.2209788539626,3916.2089750568643,3946.36669921875,2284536
2025-02-07,3953.374842814853,3953.374842814853,3874.1140268953372,3894.799072265625,1548940
2025-02-10,3905.045086746592,3916.644230568612,3880.2520112210996,3902.096923828125,1339511
2025-02-11,3884.1665374644367,3905.045090759602,3822.884488602531,3831.14892578125,1810908
2025-02-12,3838.446649169052,3887.404606196338,3808.5303361658844,3818.1962890625,1678002
2025-02-13,3835.4501025039126,3851.3505477933163,3771.896462322554,3779.532470703125,2277310
2025-02-14,3793.8861694247853,3816.1178590800137,3769.7212893647547,3803.4072265625,1681975
2025-02-17,3727.674956536778,3802.5860959459837,3727.3849307355754,3774.071533203125,1799806
2025-02-18,3768.1752947909295,3793.306774402773,3735.407806152644,3743.817138671875,2149879
2025-02-19,3742.8500136623115,3745.5081505528037,3642.2757324813897,3657.693115234375,4366672
2025-02-20,3635.848185178673,3661.4629603766616,3625.988960412709,3653.150146484375,2888572
2025-02-21,3649.960586134303,3689.4942392872176,3648.8972369162293,3659.52978515625,1833931
2025-02-24,3618.111196511734,3637.4914799757285,3547.4048428794777,3552.81787109375,2508516
2025-02-25,3503.907852529123,3535.8054964280086,3500.283120267886,3508.305908203125,4101954
2025-02-27,3491.0523230089602,3516.473827507661,3480.419774327656,3491.8740234375,3823856
2025-02-28,3465.195760859545,3479.743067268356,3341.5199398740847,3366.89306640625,7085018
2025-03-03,3368.584339801977,3405.556606946145,3360.0298777157327,3376.365478515625,4990439
2025-03-04,3357.952083726606,3432.3799220820893,3348.576156481458,3414.06298828125,2797737
2025-03-05,3403.2370189380595,3480.081342184221,3403.2370189380595,3428.561767578125,2501894
2025-03-06,3438.1793081878077,3488.877181911339,3417.9775618337376,3481.28955078125,2786513
2025-03-07,3479.743027656133,3503.9079097926337,3454.998093954285,3490.56884765625,2051315
2025-03-10,3486.0259949428714,3501.1049762137254,3462.9244613654673,3469.73876953125,1004626
2025-03-11,3439.146261421323,3468.869068486726,3419.4759516197346,3455.868408203125,1995450
2025-03-12,3445.912018992584,3450.020048748746,3370.3726956351015,3389.076171875,3174167
2025-03-13,3385.306695598729,3406.5717917540665,3367.714708703622,3393.764404296875,1693004
2025-03-17,3372.4510196048896,3412.5163478055665,3361.1902786941764,3380.8603515625,2690906
2025-03-18,3380.8603515625,3380.8603515625,3380.8603515625,3380.8603515625,0
2025-03-19,3428.5135286476893,3428.5135286476893,3347.077874633433,3380.280517578125,3051244
2025-03-20,3394.68252652922,3459.3960314822807,3394.68252652922,3444.123779296875,2845192
2025-03-21,3358.9186380800415,3495.450223009194,3349.252685164703,3458.57470703125,4161925
2025-03-24,3479.7429444303652,3527.831058731868,3447.4587570622184,3507.725830078125,1834751
2025-03-25,3523.239631457287,3586.068321730188,3516.473464812513,3535.563720703125,3135390
2025-03-26,3525.897689430406,3557.5536826670163,3504.7293486525073,3514.346923828125,1734499
2025-03-27,3494.0970689111577,3540.638537603521,3489.892285017066,3529.232666015625,2528474
2025-03-28,3529.0393930182477,3538.656968927356,3471.9135171595426,3485.6875,2051919
2025-04-01,3453.354619757771,3464.2771927018816,3407.248075969345,3432.186279296875,2618493
2025-04-02,3425.6138066504323,3445.0424669343693,3412.129849162714,3425.5654296875,1764313
2025-04-03,3374.3842427691143,3385.0167912281404,3282.702582798802,3289.46875,4537821
2025-04-04,3250.2735845869393,3286.0857531447828,3185.414942880682,3189.1845703125,5317367
2025-04-07,2996.445205771086,3181.4514379526936,2953.963392712106,3164.68115234375,6623955
2025-04-08,3191.7460628104113,3237.127665022999,3146.5577324611054,3182.949951171875,5557558
2025-04-09,3151.6321497293247,3160.76642752928,3104.752280697163,3138.148193359375,2990265
